id,kingdom,phylum,class,order,family,genus,scientific_name,taxonomic_authority,infra_rank,infra_name,category,common_name
34369,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,NEUBURGIA,NEUBURGIA COLLINA,(A.C.SM.) A.C.SM.,NULL,NULL,LR/LC,NULL
34370,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,NEUBURGIA,NEUBURGIA ALATA,(A.C.SM.) A.C.SM.,NULL,NULL,EN,NULL
34371,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,NEUBURGIA,NEUBURGIA MACROLOBA,(A.C.SM.) A.C.SM.,NULL,NULL,EN,NULL
34372,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,NEUBURGIA,NEUBURGIA MACROCARPA,(A.C.SM.) A.C.SM.,NULL,NULL,DD,NULL
34373,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,ASTRONIDIUM,ASTRONIDIUM FLORIBUNDUM,(G.FORST.) MARKGR.,NULL,NULL,CR,NULL
34374,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,ASTRONIDIUM,ASTRONIDIUM VICTORIAE,(GILLESPIE) A.C.SM.,NULL,NULL,LR/LC,NULL
34375,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,ASTRONIDIUM,ASTRONIDIUM INFLATUM,(A.C.SM.) A.C.SM.,NULL,NULL,CR,NULL
34376,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,ASTRONIDIUM,ASTRONIDIUM DEGENERI,A.C.SM.,NULL,NULL,VU,NULL
34377,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,ASTRONIDIUM,ASTRONIDIUM MACRANTHUM,(A.C.SM.) A.C.SM.,NULL,NULL,LR/NT,NULL
34378,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,ASTRONIDIUM,ASTRONIDIUM ROBUSTUM,(SEEM.) A.C.SM.,NULL,NULL,LR/LC,NULL
34379,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,ASTRONIDIUM,ASTRONIDIUM STORCKII,SEEM.,NULL,NULL,NT,NULL
34380,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,ASTRONIDIUM,ASTRONIDIUM TOMENTOSUM,(SEEM.) A.C.SM.,NULL,NULL,LR/NT,NULL
34381,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,ASTRONIDIUM,ASTRONIDIUM KASIENSE,A.C.SM.,NULL,NULL,CR,NULL
34383,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,PICEA,PICEA MORRISONICOLA,HAYATA,NULL,NULL,VU,MOUNT MORRISON SPRUCE
34384,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,VACHELLIA,VACHELLIA PRASINATA,(HUNDE) KYAL. AND BOATWR.,NULL,NULL,EN,NULL
34385,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,BOSWELLIA,BOSWELLIA OGADENSIS,VOLLESEN,NULL,NULL,CR,NULL
34386,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,EUPHORBIA,EUPHORBIA DOLOENSIS,M.GILBERT,NULL,NULL,VU,NULL
34387,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,EUPHORBIA,EUPHORBIA OGADENENSIS,P.R.O.BALLY AND S.CARTER,NULL,NULL,EN,NULL
34388,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,SENEGALIA,SENEGALIA PSEUDONIGRESCENS,(BRENAN AND J.H.ROSS) KYAL. AND BOATWR.,NULL,NULL,CR,NULL
34389,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,COMMIPHORA,COMMIPHORA MONOICA,VOLLESEN,NULL,NULL,CR,NULL
34390,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,ERYTHROPHYSA,ERYTHROPHYSA SEPTENTRIONALIS,VERDC.,NULL,NULL,EN,NULL
34391,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,EUPHORBIA,EUPHORBIA NIGRISPINIOIDES,M.GILBERT,NULL,NULL,LR/NT,NULL
34392,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,EUPHORBIA,EUPHORBIA UNIGLANS,M.GILBERT,NULL,NULL,EN,NULL
34393,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,MAYTENUS,MAYTENUS HARENENSIS,SEBSEBE,NULL,NULL,VU,NULL
34394,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,BOSWELLIA,BOSWELLIA PIROTTAE,CHIOV.,NULL,NULL,VU,NULL
34395,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,CUSSONIA,CUSSONIA OSTINII,CHIOV.,NULL,NULL,VU,NULL
34396,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,ERYTHRINA,ERYTHRINA BURANA,CHIOV.,NULL,NULL,LC,NULL
34397,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,SENEGALIA,SENEGALIA VENOSA,(HOCHST. EX BENTH.) KYAL. AND BOATWR.,NULL,NULL,EN,NULL
34398,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,INDIGOFERA,INDIGOFERA ROTHII,BAK.,NULL,NULL,EN,NULL
34400,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,POLYSCIAS,POLYSCIAS FARINOSA,(DELILE) HARMS,NULL,NULL,LR/NT,BABOON’S CHAIR
34401,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,CROTALARIA,CROTALARIA EXALTATA,POLHILL,NULL,NULL,LC,NULL
34402,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PERSEA,PERSEA SCHIEDEANA,NEES,NULL,NULL,EN,COYO AVOCADO
34404,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MANILKARA,MANILKARA GONAVENSIS,(URB. AND EKMAN) GILLY EX CRONQUIST,NULL,NULL,CR,NULL
34405,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,POUTERIA,POUTERIA FILIFORMIS,T.D.PENN.,NULL,NULL,VU,NULL
34406,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,POUTERIA,POUTERIA RUFOTOMENTOSA,(LUNDELL) T.D.PENN.,NULL,NULL,EN,ZAPOTILLO DE MONTANA
34407,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,POUTERIA,POUTERIA MACROCARPA,(MART.) D.DIETR.,NULL,NULL,VU,NULL
34408,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,POUTERIA,POUTERIA SILVESTRIS,T.D.PENN.,NULL,NULL,VU,SAPOTE SILVESTRE
34409,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,POUTERIA,POUTERIA AUSTIN-SMITHII,(STANDL.) CRONQUIST,NULL,NULL,VU,NULL
34410,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,POUTERIA,POUTERIA TRIPLARIFOLIA,C.K.ALLEN EX T.D.PENN.,NULL,NULL,EN,ZAPOTE COLORADO
34411,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,POUTERIA,POUTERIA EXFOLIATA,T.D.PENN.,NULL,NULL,NT,NÍSPERO
34412,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,POUTERIA,POUTERIA RHYNCHOCARPA,T.D.PENN.,NULL,NULL,EN,NULL
34413,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,ERICACEAE,COMAROSTAPHYLIS,COMAROSTAPHYLIS DISCOLOR VAR. DISCOLOR,NULL,VAR.,DISCOLOR,LR/LC,NULL
34414,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,HAMAMELIDACEAE,MATUDAEA,MATUDAEA TRINERVIA,LUNDELL,NULL,NULL,LC,NULL
34415,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PERSEA,PERSEA PYRIFOLIA,NEES,NULL,NULL,LR/LC,NULL
34416,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,AMENTOTAXUS,AMENTOTAXUS POILANEI,(DE FERRÉ AND ROUANE) D.K.FERGUSON,NULL,NULL,VU,POILANE'S CATKIN YEW
34417,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,POPULUS,POPULUS GUZMANANTLENSIS,A.VÁZQUEZ AND R.CUEVAS,NULL,NULL,EN,NULL
34418,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA NEOKIAERSKOVII,E.LUCAS AND K.SAMRA,NULL,NULL,CR,KIAERSKOVII LIDFLOWER
34419,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MANILKARA,MANILKARA PLEEANA,(PIERRE EX BAILL.) CRONQ.,NULL,NULL,VU,NULL
34420,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,LECYTHIDACEAE,LECYTHIS,LECYTHIS LURIDA,(MIERS) S.A.MORI,NULL,NULL,LC,NULL
34421,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,JACQUINIA,JACQUINIA MACRANTHA VAR. CLARENDONENSIS,STEARN,VAR.,CLARENDONENSIS,CR,NULL
34422,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,PSYCHOTRIA,PSYCHOTRIA DANCERI,URB.,NULL,NULL,CR,NULL
34423,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,EUPHORBIA,EUPHORBIA BWAMBENSIS,S.CARTER,NULL,NULL,LC,NULL
34425,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SIMAROUBACEAE,SOULAMEA,SOULAMEA CARDIOPTERA,STANDLEY,NULL,NULL,CR,NULL
34426,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,AMBURANA,AMBURANA ACREANA,(DUCKE) A.C.SM.,NULL,NULL,VU,NULL
34427,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,NECTANDRA,NECTANDRA ROBERTO-ANDINOI,(C.NELSON) C.NELSON,NULL,NULL,VU,NULL
34429,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,MICROCOCCA,MICROCOCCA SCARIOSA,PRAIN,NULL,NULL,VU,NULL
34430,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,EUPHORBIA,EUPHORBIA BICOMPACTA VAR. BICOMPACTA,NULL,VAR.,BICOMPACTA,VU,NULL
34431,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,CYNOMETRA,CYNOMETRA LUKEI,BEENTJE,NULL,NULL,EN,NULL
34432,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,SENEGALIA,SENEGALIA CONDYLOCLADA,(CHIOV.) KYAL. AND BOATWR.,NULL,NULL,LR/NT,NULL
34433,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,PHILENOPTERA,PHILENOPTERA KANURII,(BRENAN AND J.B.GILLETT) SCHRIRE,NULL,NULL,EN,NULL
34434,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BUXALES,BUXACEAE,BUXUS,BUXUS OBTUSIFOLIA,(MILDBR.) HUTCH.,NULL,NULL,VU,NULL
34435,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS FAULKNERIANA,C.C.BERG,NULL,NULL,VU,NULL
34436,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,RHAMNACEAE,LASIODISCUS,LASIODISCUS MILDBRAEDII SUBSP. FERRUGINEUS,(VERDC.) FADEN,SUBSP.,FERRUGINEUS,VU,NULL
34437,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,RHAMNACEAE,ZIZIPHUS,ZIZIPHUS ROBERTSONIANA,BEENTJE,NULL,NULL,EN,NULL
34438,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SIMAROUBACEAE,BRUCEA,BRUCEA MACROCARPA,STANNARD,NULL,NULL,EN,NULL
34439,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,COMMIPHORA,COMMIPHORA CHAETOCARPA,J.B.GILLETT,NULL,NULL,VU,NULL
34440,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,COMMIPHORA,COMMIPHORA CILIATA,VOLLESEN,NULL,NULL,NT,NULL
34441,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,ALLOPHYLUS,ALLOPHYLUS ZIMMERMANNIANUS,GILG EX ENGL.,NULL,NULL,VU,NULL
34442,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,HAPLOCOELOPSIS,HAPLOCOELOPSIS AFRICANA,F.G. DAVIES,NULL,NULL,LC,NULL
34445,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,DIOSPYROS,DIOSPYROS WAJIRENSIS,F.WHITE,NULL,NULL,LR/NT,NULL
34446,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,VITELLARIOPSIS,VITELLARIOPSIS KIRKII,(BAKER) DUBARD,NULL,NULL,VU,NULL
34447,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,CANTHIUM,CANTHIUM GLAUCUM SUBSP. FRANGULA,(S.MOORE) D.M.BRIDSON,SUBSP.,FRANGULA,LC,NULL
34448,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,CANTHIUM,CANTHIUM GLAUCUM SUBSP. GLAUCUM,NULL,SUBSP.,GLAUCUM,EN,NULL
34449,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,AFROCANTHIUM,AFROCANTHIUM KENIENSE,(BULLOCK) LANTZ,NULL,NULL,VU,NULL
34452,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,COFFEA,COFFEA FADENII,BRIDSON,NULL,NULL,EN,NULL
34453,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,IXORA,IXORA SCHEFFLERI SUBSP. KENIENSIS,BRIDSON,SUBSP.,KENIENSIS,CR,NULL
34454,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,OXYANTHUS,OXYANTHUS PYRIFORMIS SUBSP. LONGITUBUS,BRIDSON,SUBSP.,LONGITUBUS,EN,NULL
34455,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,PAVETTA,PAVETTA LINEARIFOLIA,BREMEK.,NULL,NULL,VU,NULL
34456,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,PAVETTA,PAVETTA TARENNOIDES,S. MOORE,NULL,NULL,CR,NULL
34457,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,PSYCHOTRIA,PSYCHOTRIA PSEUDOPLATYPHYLLA,E.M.A.PETIT,NULL,NULL,VU,NULL
34458,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,VANGUERIA,VANGUERIA INDUTA,(BULLOCK) LANTZ,NULL,NULL,VU,NULL
34459,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,VITEX,VITEX ZANZIBARENSIS,VATKE,NULL,NULL,VU,NULL
34460,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,PANDANALES,PANDANACEAE,PANDANUS,PANDANUS KAJUI,H.BEENTJE,NULL,NULL,EN,NULL
34461,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,CHYTRANTHUS,CHYTRANTHUS OBLIQUINERVIS,RADLK. EX ENGL.,NULL,NULL,VU,NULL
34462,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,DYPSIS,DYPSIS PEMBANA,(H.E.MOORE) BEENTJE AND J.DRANSF.,NULL,NULL,VU,NULL
34463,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS ALBERT-SMITHII,STANDL.,NULL,NULL,LR/LC,FIGUEIRA-DO-ALBERTO
34464,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS AMAZONICA,(MIQ.) MIQ.,NULL,NULL,LR/LC,MATA PALOS
34465,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS ARIPUANENSIS,C.C.BERG AND KOOY,NULL,NULL,EN,FIGUEIRA-DE-ARIPUANA
34466,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS BLEPHAROPHYLLA,VÁZQ.AVILA,NULL,NULL,EN,MULEMBÁ
34467,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS BROADWAYI,URB.,NULL,NULL,LC,GAMELEIRA-DO-CERRADO
34468,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS CALYPTROCERAS,(MIQ.) MIQ.,NULL,NULL,VU,GAMELEIRA-BRANCA
34469,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS CASTELLVIANA,DUGAND.,NULL,NULL,LC,FIGUEIRA-DE-RONDÔNIA
34470,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS CATAPPIFOLIA,KUNTH AND BOUCHÉ EX KUNTH.,NULL,NULL,LR/LC,FALSA-CATAPA
34471,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS CYCLOPHYLLA,(MIQ.) MIQ.,NULL,NULL,EN,GAMELEIRA-GRANDE
34472,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS DENDROCIDA,"HUMBOLDT, BONPLAND AND KUNTH.",NULL,NULL,LC,MATA-PAU
34474,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,FICUS,FICUS GREIFFIANA,DUGAND.,NULL,NULL,LR/LC,FIGUEIRA-DE-GREIF
